"Customweb_BNPMercanetCw::Method Title","Method Title"
"Customweb_BNPMercanetCw::Minimum Amount","Minimum Amount"
"Customweb_BNPMercanetCw::Minimum Order Total","Cantidad mínima del pedido"
"Customweb_BNPMercanetCw::Minimum order amount for this plan.","Minimum order amount for this plan."
"Customweb_BNPMercanetCw::Month","Mes"
"Customweb_BNPMercanetCw::Must be bigger than 0 and smaller than 100","Must be bigger than 0 and smaller than 100"
"Customweb_BNPMercanetCw::Must be bigger than 1 and smaller than 31","Must be bigger than 1 and smaller than 31"
"Customweb_BNPMercanetCw::Must be bigger than the minimum","Must be bigger than the minimum"
"Customweb_BNPMercanetCw::Must been between 2 and 4","Must been between 2 and 4"
"Customweb_BNPMercanetCw::Must not be negative","Must not be negative"
"Customweb_BNPMercanetCw::My BNP Paribas Mercanet Aliases","My BNP Paribas Mercanet Aliases"
"Customweb_BNPMercanetCw::Name","Name"
"Customweb_BNPMercanetCw::Name visible to the customer.","Name visible to the customer."
"Customweb_BNPMercanetCw::New Order","New Order"
"Customweb_BNPMercanetCw::New Order Status","Estado de orden nuevo"
"Customweb_BNPMercanetCw::New card","New card"
"Customweb_BNPMercanetCw::Next Update Execution Date","Next Update Execution Date"
"Customweb_BNPMercanetCw::No","No"
"Customweb_BNPMercanetCw::No Items","No Items"
"Customweb_BNPMercanetCw::No additional payment information available.","No hay información adicional de pago disponible."
"Customweb_BNPMercanetCw::No authorization method found for payment method !method.","Ningún método de autorización encontrado para el pago al !method."
"Customweb_BNPMercanetCw::No button returned.","Botón no regresó."
"Customweb_BNPMercanetCw::No refund possible.","Ningún reembolso posible"
"Customweb_BNPMercanetCw::No response code returned","No response code returned"
"Customweb_BNPMercanetCw::No shipping method needed.","No shipping method needed."
"Customweb_BNPMercanetCw::No, use the dropdown.","No, use the dropdown."
"Customweb_BNPMercanetCw::Number of payments","Number of payments"
"Customweb_BNPMercanetCw::Only an authorized transaction can be marked as finally declined.","Only an authorized transaction can be marked as finally declined."
"Customweb_BNPMercanetCw::Only an uncertain transaction can be marked as finally declined.","Only an uncertain transaction can be marked as finally declined."
"Customweb_BNPMercanetCw::Only authorized transaction can be cancelled.","Sólo las transacciones autorizadas se pueden cancelar."
"Customweb_BNPMercanetCw::Only authorized transaction can be captured.","Sólo las transacciones autorizadas pueden ser contabilizadas"
"Customweb_BNPMercanetCw::Only authorized transaction can be refunded.","Sólo las transacciones autorizadas pueden ser reembolsadas."
"Customweb_BNPMercanetCw::Only captured transaction can be refunded.","Sólo las transacciones contabilizadas pueden ser reembolsadas"
"Customweb_BNPMercanetCw::Only on captured transaction the flag customer refusing to pay can be set.","Only on captured transaction the flag customer refusing to pay can be set."
"Customweb_BNPMercanetCw::Operation Mode","Modo de funcionamiento"
"Customweb_BNPMercanetCw::Order #","Order #"
"Customweb_BNPMercanetCw::Order Grand Total","Gran Total del Pedido"
"Customweb_BNPMercanetCw::Order Information","Order Information"
"Customweb_BNPMercanetCw::Order Prefix","Order Prefix"
"Customweb_BNPMercanetCw::Order Review","Order Review"
"Customweb_BNPMercanetCw::Order Summary","Order Summary"
"Customweb_BNPMercanetCw::Order Total","Order Total"
"Customweb_BNPMercanetCw::Order cancelled, because the customer was too long in the payment process of BNP Paribas Mercanet.","El pedido fue cancelado debido a que el cliente se encuentra demasiado tiempo en el proceso de pago de BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::Order was placed using %s","Order was placed using %s"
"Customweb_BNPMercanetCw::Orders","Orders"
"Customweb_BNPMercanetCw::Orders with with payments that are longer pending than the specified timeout in minutes are cancelled automatically.","Pedidos cuyos pagos quedarán pendiente mayor que el tiempo definido en minutos se cancelarán automáticamente. Para utilizar esta función es necesario configurar Magento cron."
"Customweb_BNPMercanetCw::Paid Amount","Cantidad pagada"
"Customweb_BNPMercanetCw::Partial refund not possible. You may retry with the total transaction amount.","Reembolso parcial imposible. El importe es mayor que el importe total contabilizado."
"Customweb_BNPMercanetCw::Password","Password"
"Customweb_BNPMercanetCw::Password and password confirmation are not equal.","Password and password confirmation are not equal."
"Customweb_BNPMercanetCw::Pay with ____paymentMethodName____","Pay with ____paymentMethodName____"
"Customweb_BNPMercanetCw::Payment","Payment"
"Customweb_BNPMercanetCw::Payment ID","ID de pago"
"Customweb_BNPMercanetCw::Payment Id","ID de pago"
"Customweb_BNPMercanetCw::Payment Information","Condiciones de venta"
"Customweb_BNPMercanetCw::Payment Method","Forma de pago"
"Customweb_BNPMercanetCw::Payment Plan","Payment Plan"
"Customweb_BNPMercanetCw::Payment Plan selected, but not activated for this method.","Payment Plan selected, but not activated for this method."
"Customweb_BNPMercanetCw::Payment Plans","Payment Plans"
"Customweb_BNPMercanetCw::Payment captured successfully.","Pago capturado con éxito."
"Customweb_BNPMercanetCw::Payment could not be authorized. Cancelling order. Reason :","El pago no fue autorizado. El pedido será cancelado. Razón:"
"Customweb_BNPMercanetCw::Payment details can be entered after placing the order","Detalles del pago se pueden introducir a partir del pedido"
"Customweb_BNPMercanetCw::Payment from Applicable Countries","Payment from Applicable Countries"
"Customweb_BNPMercanetCw::Payment from Specific Countries","Payment from Specific Countries"
"Customweb_BNPMercanetCw::Payment from applicable countries","Pago de países aplicables"
"Customweb_BNPMercanetCw::Payment from specific countries","Pago de países específicos"
"Customweb_BNPMercanetCw::Payment is pending at BNPMercanetCw","Pago está pendiente con BNPMercanetCw"
"Customweb_BNPMercanetCw::Payment method description","Descripción de la forma de pago"
"Customweb_BNPMercanetCw::Payment n-Fois","Payment n-Fois"
"Customweb_BNPMercanetCw::Payment plan not available for this amount.","Payment plan not available for this amount."
"Customweb_BNPMercanetCw::Payment plan with errors selected. Please contact the merchant.","Payment plan with errors selected. Please contact the merchant."
"Customweb_BNPMercanetCw::Payment with %s","Pago con %s"
"Customweb_BNPMercanetCw::Payment with BNP Paribas Mercanet","Pago con BNP Paribas Mercanet"
"Customweb_BNPMercanetCw::Payments may be updated periodically (interval in minutes). To use this feature you have to setup magento cron","Los pagos se pueden actualizar de forma automática (intervalo en minutos) via API (sie está activado). Para utilizar la función, el Magento Cron debe estar activado."
"Customweb_BNPMercanetCw::Pending","Pendiente"
"Customweb_BNPMercanetCw::Pending BNPMercanetCw","Pending BNPMercanetCw"
"Customweb_BNPMercanetCw::Percentage of the order amount which is charged with the first payment. The residual amount is distributed equally among the remaining payments.","Percentage of the order amount which is charged with the first payment. The residual amount is distributed equally among the remaining payments."
"Customweb_BNPMercanetCw::Period","Period"
"Customweb_BNPMercanetCw::Place Order","Place Order"
"Customweb_BNPMercanetCw::Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order."
"Customweb_BNPMercanetCw::Please check the entered CVC number.","Por favor, compruebe el número de CVC introducido."
"Customweb_BNPMercanetCw::Please check the entered credit card number.","Por favor, compruebe el número de la tarjeta de crédito introducida."
"Customweb_BNPMercanetCw::Please enter here the Bank Identifier Code (BIC).","Por favor introduzca el Código de identificación bancaria (BIC)."
"Customweb_BNPMercanetCw::Please enter here the CVC code from your card. You find the code on the back of the card.","Por favor, introduzca la CVC su tarjeta. Usted puede encontrar esto en la parte de atrás de su tarjeta de crédito."
"Customweb_BNPMercanetCw::Please enter here the International Bank Account Number (IBAN).","Por favor introduzca el Número de Cuenta Bancaria Internacional (IBAN)."
"Customweb_BNPMercanetCw::Please enter here the account holder name on the card.","Por favor introduzca el nombre titular de la cuenta de la tarjeta."
"Customweb_BNPMercanetCw::Please enter here the account holder name.","Escriba aquí el nombre del titular."
"Customweb_BNPMercanetCw::Please enter here the account number of your bank account.","Introduce el número de cuenta de tu cuenta bancaria."
"Customweb_BNPMercanetCw::Please enter here the bank code of your bank.","Por favor, introduzca su código bancario."
"Customweb_BNPMercanetCw::Please enter here the card holder name on the card.","Por favor indique el titular de la tarjeta a su tarjeta de crédito."
"Customweb_BNPMercanetCw::Please enter here the commercial number of your company.","Por favor introduzca el número comercial de su empresa."
"Customweb_BNPMercanetCw::Please enter here the name of the account owner.","Por favor, introduzca el nombre del titular de la cuenta bancaria"
"Customweb_BNPMercanetCw::Please enter here the number on your card.","Por favor, introduzca su número de tarjeta"
"Customweb_BNPMercanetCw::Please enter here the sales tax number of your company.","Por favor, introduzca aquí el número de impuesto sobre las ventas de su empresa."
"Customweb_BNPMercanetCw::Please enter here your social security number.","Por favor, introduzca aquí su número de seguro social."
"Customweb_BNPMercanetCw::Please enter the location of your bank.","Por favor, introduzca la ubicación de su banco."
"Customweb_BNPMercanetCw::Please enter the name of your bank.","Por favor escriba el nombre de su banco."
"Customweb_BNPMercanetCw::Please enter your IBAN number.","Por favor, introduzca su número de IBAN."
"Customweb_BNPMercanetCw::Please enter your issue number, if there is no CVC code on your card.","Por favor, introduzca su número de emisión, si no existe un código CVC de su tarjeta."
"Customweb_BNPMercanetCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BNPMercanetCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Por favor, parpadear o desactivar el almacenamiento de caché y vuelva a intentarlo. Si esto no ayuda, cambie el método de autorización para PaymentPage y <a href=""%s"" target=""_blank"">contacta sellXed</a>.', 'http://www.sellxed.com/en/support"
"Customweb_BNPMercanetCw::Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BNPMercanetCw::Please log in below:","Please log in below:"
"Customweb_BNPMercanetCw::Please select","Por favor seleccione"
"Customweb_BNPMercanetCw::Please select a shipping method before sending the order.","Please select a shipping method before sending the order."
"Customweb_BNPMercanetCw::Please select the Bank Identifier Code (BIC) of your bank.","Por favor, seleccione el código de identificación bancaria (BIC) de su banco."
"Customweb_BNPMercanetCw::Please select the day of your birth.","Por favor seleccione el día de su nacimiento."
"Customweb_BNPMercanetCw::Please select the expiry month on your card.","Por favor seleccione el mes de la fecha de vencimiento de su tarjeta de crédito."
"Customweb_BNPMercanetCw::Please select the expiry year on your card.","Por favor introduzca la fecha de caducidad de la tarjeta."
"Customweb_BNPMercanetCw::Please select the month of your birth.","Por favor seleccione el mes de su nacimiento."
"Customweb_BNPMercanetCw::Please select the the year of your birth.","Por favor, seleccione el año de tu nacimiento."
"Customweb_BNPMercanetCw::Please wait, processing your order...","Please wait, processing your order..."
"Customweb_BNPMercanetCw::Price","Precio"
"Customweb_BNPMercanetCw::Product","Producto"
"Customweb_BNPMercanetCw::Product Name","Product Name"
"Customweb_BNPMercanetCw::Purchase Point","Purchase Point"
"Customweb_BNPMercanetCw::Qty","Cantidad"
"Customweb_BNPMercanetCw::Recurring Payments","Recurring Payments"
"Customweb_BNPMercanetCw::Refund Amount","Cantidad del reembolso"
"Customweb_BNPMercanetCw::Refund ID","ID Reembolso"
"Customweb_BNPMercanetCw::Refund amount","La cantidad del reembolso"
"Customweb_BNPMercanetCw::Refund information","Informaciones del reembolso"
"Customweb_BNPMercanetCw::Refund status","Estado de su reembolso"
"Customweb_BNPMercanetCw::Refunded Amount","Importe reembolsado"
"Customweb_BNPMercanetCw::Refunds","Refunds"
"Customweb_BNPMercanetCw::Refused Payments after uncertain","Refused Payments after uncertain"
"Customweb_BNPMercanetCw::Register","Register"
"Customweb_BNPMercanetCw::Register to Create an Account","Register to Create an Account"
"Customweb_BNPMercanetCw::Register with us for future convenience:","Register with us for future convenience:"
"Customweb_BNPMercanetCw::Release Date","Release Date"
"Customweb_BNPMercanetCw::Reset","Reset"
"Customweb_BNPMercanetCw::Response Code","Response Code"
"Customweb_BNPMercanetCw::Review","Review"
"Customweb_BNPMercanetCw::Risk Management","Risk Management"
"Customweb_BNPMercanetCw::Rounding Adjustment","Rounding Adjustment"
"Customweb_BNPMercanetCw::Row Total","Fila total"
"Customweb_BNPMercanetCw::SEPA Mandate ID","SEPA Mandate ID"
"Customweb_BNPMercanetCw::SKU:","SKU:"
"Customweb_BNPMercanetCw::Sales","Venta"
"Customweb_BNPMercanetCw::Sales Tax Number","Número de Impuesto a las Ventas"
"Customweb_BNPMercanetCw::Save","Guardar"
"Customweb_BNPMercanetCw::Saved cards:","Tarjetas guardadas"
"Customweb_BNPMercanetCw::See order and shipping status","See order and shipping status"
"Customweb_BNPMercanetCw::Select Brand","Seleccione una marca"
"Customweb_BNPMercanetCw::Select Method","Select Method"
"Customweb_BNPMercanetCw::Select the authorization method to use for processing this payment method.","Selecciona el método de autorización para este método de pago."
"Customweb_BNPMercanetCw::Select the date of your birth.","Seleccione la fecha de su nacimiento."
"Customweb_BNPMercanetCw::Select the date on which your card expires.","Selecciona la fecha de vencimiento de la tarjeta"
"Customweb_BNPMercanetCw::Send Invoice Email","Send Invoice Email"
"Customweb_BNPMercanetCw::Send amounts to BNP Paribas Mercanet in base currency.","Send amounts to BNP Paribas Mercanet in base currency."
"Customweb_BNPMercanetCw::Send amounts to BNP Paribas Mercanet in store's base currency.","Send amounts to BNP Paribas Mercanet in store's base currency."
"Customweb_BNPMercanetCw::Send invoice email","Send invoice email"
"Customweb_BNPMercanetCw::Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Customweb_BNPMercanetCw::Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","En 'Contabilización directa' el montante está directamente contabilizado al cliente. En el caso 'Contabilización retrasado' el montant está contabilizado con un retraso definido por usted."
"Customweb_BNPMercanetCw::Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Customweb_BNPMercanetCw::Settlement after order","Creación después del pedido"
"Customweb_BNPMercanetCw::Setup","Setup"
"Customweb_BNPMercanetCw::Shipping & Handling","Envío y dirección"
"Customweb_BNPMercanetCw::Shipping Address","Shipping Address"
"Customweb_BNPMercanetCw::Shipping Amount","Cantidad del envío"
"Customweb_BNPMercanetCw::Shipping Information","Información del envío"
"Customweb_BNPMercanetCw::Shipping Method","Shipping Method"
"Customweb_BNPMercanetCw::Shipping Methods","Shipping Methods"
"Customweb_BNPMercanetCw::Shipping Refund","Reembolso para el envío"
"Customweb_BNPMercanetCw::Shop","Shop"
"Customweb_BNPMercanetCw::Short Installation Instructions:","Short Installation Instructions:"
"Customweb_BNPMercanetCw::Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Si la cantidad se capturará automáticamente después de la orden (directa) o debería sólo la cantidad reservada (diferido)?"
"Customweb_BNPMercanetCw::Show","Show"
"Customweb_BNPMercanetCw::Show Account Selection","Show Account Selection"
"Customweb_BNPMercanetCw::Show Further Settings and Information","Mostrar más ajustes e información."
"Customweb_BNPMercanetCw::Show Image","Show Image"
"Customweb_BNPMercanetCw::Show Payment Id","Show Payment Id"
"Customweb_BNPMercanetCw::Show the payment id","Show the payment id"
"Customweb_BNPMercanetCw::Show the payment id in the order information","Show the payment id in the order information"
"Customweb_BNPMercanetCw::Show the payment image","Show the payment image"
"Customweb_BNPMercanetCw::Show the payment image on the checkout page","Show the payment image on the checkout page"
"Customweb_BNPMercanetCw::Sign In","Sign In"
"Customweb_BNPMercanetCw::Simility IP Card","Simility IP Card"
"Customweb_BNPMercanetCw::Simulation Mode","Modo de Simulación"
"Customweb_BNPMercanetCw::Single Payment","Single Payment"
"Customweb_BNPMercanetCw::Social Security Number","Número de Seguro Social"
"Customweb_BNPMercanetCw::Sort Order","Modificar orden"
"Customweb_BNPMercanetCw::Status","Estado"
"Customweb_BNPMercanetCw::Store the payment details","Store the payment details"
"Customweb_BNPMercanetCw::Stored payment details","Stored payment details"
"Customweb_BNPMercanetCw::Submit Order","Submit Order"
"Customweb_BNPMercanetCw::Submitting order information...","Submitting order information..."
"Customweb_BNPMercanetCw::Subtotal","Total parcial"
"Customweb_BNPMercanetCw::Success","Exito"
"Customweb_BNPMercanetCw::Successful","Con éxito"
"Customweb_BNPMercanetCw::Successful Payments after uncertain","Successful Payments after uncertain"
"Customweb_BNPMercanetCw::Successful online refund of amount","Reembolso exitosa línea de cantidad"
"Customweb_BNPMercanetCw::Successful payment authorization.","Autorización de pago con éxito."
"Customweb_BNPMercanetCw::Successfull online refund of amount","Reembolso del montante con éxito"
"Customweb_BNPMercanetCw::Support","Support"
"Customweb_BNPMercanetCw::Systematic Authorization Card","Systematic Authorization Card"
"Customweb_BNPMercanetCw::Tax Amount","Total de impuestos"
"Customweb_BNPMercanetCw::Technical issue: This payment methods is not available at the moment.","Problema técnico: Esta forma de pago no está disponible actualmente."
"Customweb_BNPMercanetCw::Test Mode","Test Mode"
"Customweb_BNPMercanetCw::Test Transaction","Test Transaction"
"Customweb_BNPMercanetCw::The HMAC key as defined in the live backoffice of BNP Paribas Mercanet. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of BNP Paribas Mercanet. You may need generate the HMAC key. Please take a look at the manual how to do this."
"Customweb_BNPMercanetCw::The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","El esquema de mandato SEPA no contiene la etiqueta '!tag'. Se requiere esta etiqueta."
"Customweb_BNPMercanetCw::The alias could not be found.","The alias could not be found."
"Customweb_BNPMercanetCw::The alias has been deleted.","El alias se ha eliminado."
"Customweb_BNPMercanetCw::The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"Customweb_BNPMercanetCw::The amount could not be verified.","The amount could not be verified."
"Customweb_BNPMercanetCw::The amount is too high.","La cantidad es demasiado alta."
"Customweb_BNPMercanetCw::The amount of !amount is authorized.","La cantidad de cada !amount está autorizado."
"Customweb_BNPMercanetCw::The amount of !amount is captured.","La cantidad de cada  !amount es capturado."
"Customweb_BNPMercanetCw::The authorisation is refused.","La denegación de la autorización."
"Customweb_BNPMercanetCw::The authorization method '!method' is not supported.","El método de autorización '!method' no es compatible."
"Customweb_BNPMercanetCw::The authorization was not successful","The authorization was not successful"
"Customweb_BNPMercanetCw::The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"Customweb_BNPMercanetCw::The brand with external name '!key' was not present in the map.","La marca con la tecla '!key' no se encontró en el mapa información de la tarjeta."
"Customweb_BNPMercanetCw::The brand with key '!key' was not found in the card information map.","La marca con la tecla !key' no se encontró en el mapa información de la tarjeta."
"Customweb_BNPMercanetCw::The calculated and returned seal do not match.","El sello calculado y devuelto no coinciden."
"Customweb_BNPMercanetCw::The calculated and the returned seal do not match.","El calculado y el anillo devuelto no coinciden."
"Customweb_BNPMercanetCw::The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"Customweb_BNPMercanetCw::The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","La cantidad de captura (!captureAmount) no puede ser mayor que el monto autorizado (!authorizedAmount)."
"Customweb_BNPMercanetCw::The capture delay indicates how many day the transaction capture is delayed after the authorization.","The capture delay indicates how many day the transaction capture is delayed after the authorization."
"Customweb_BNPMercanetCw::The capture delay indicates how many days the transaction capture is delayed after the authorization.","The capture delay indicates how many days the transaction capture is delayed after the authorization."
"Customweb_BNPMercanetCw::The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"Customweb_BNPMercanetCw::The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"Customweb_BNPMercanetCw::The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"Customweb_BNPMercanetCw::The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?"
"Customweb_BNPMercanetCw::The configuration has been saved.","La configuración se ha guardado."
"Customweb_BNPMercanetCw::The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"Customweb_BNPMercanetCw::The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"Customweb_BNPMercanetCw::The date of birth is required.","The date of birth is required."
"Customweb_BNPMercanetCw::The defined capture delay is not valid. It must be a positive integer.","The defined capture delay is not valid. It must be a positive integer."
"Customweb_BNPMercanetCw::The expiry date is invalid or the card is expired.","La fecha de caducidad no es válido o la tarjeta ha caducado."
"Customweb_BNPMercanetCw::The gender is required.","The gender is required."
"Customweb_BNPMercanetCw::The given CVC code has the wrong length.","El código CVC dado tiene una longitud incorrecta."
"Customweb_BNPMercanetCw::The given card number has an invalid check sum.","El número de tarjeta dada tiene una suma de comprobación no válida."
"Customweb_BNPMercanetCw::The given card number has an invalid length.","El número de tarjeta dada tiene una longitud no válida."
"Customweb_BNPMercanetCw::The given hmac key is empty.","The given hmac key is empty."
"Customweb_BNPMercanetCw::The given identifier is empty.","The given identifier is empty."
"Customweb_BNPMercanetCw::The given password is empty.","The given password is empty."
"Customweb_BNPMercanetCw::The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"Customweb_BNPMercanetCw::The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"Customweb_BNPMercanetCw::The given site number is empty.","The given site number is empty."
"Customweb_BNPMercanetCw::The identifier as defined in the backoffice of BNP Paribas Mercanet.","The identifier as defined in the backoffice of BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::The invoice could not be captured and processed by","La cuenta no se ha podido contabilizar i procesar de BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::The invoice could not be captured and processed. Reason:","La factura no puede ser capturado y procesado. Motivo:"
"Customweb_BNPMercanetCw::The invoice could not be found.","La factura no se pudo encontrar."
"Customweb_BNPMercanetCw::The invoice has been changed.","La factura se ha cambiado."
"Customweb_BNPMercanetCw::The invoice no longer exists.","La factura ya no existe."
"Customweb_BNPMercanetCw::The layout does not contain the tag '!layout_tag'.","La disposición no contiene la etiqueta '!layout_tag'."
"Customweb_BNPMercanetCw::The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"Customweb_BNPMercanetCw::The notification contains no 'Data' field.","La notificación contiene ningún campo 'Data'."
"Customweb_BNPMercanetCw::The notification contains no 'Seal' field.","La notificación contiene ningún campo 'Seal'."
"Customweb_BNPMercanetCw::The notification contains no 'responseCode'.","La notificación no contiene un 'responseCode'."
"Customweb_BNPMercanetCw::The number of attempts to enter the card number exceeded.","Se ha superado el número de intentos para introducir el número de tarjeta."
"Customweb_BNPMercanetCw::The operation can not be performed. The transaction status does not allow this transaction or the operation is currenlty not possible.","La operación no se puede realizar. La situación de la operación no permite esta operación o la operación no es currenlty posible."
"Customweb_BNPMercanetCw::The operation was rejected by an unkown error.","La operación fue rechazada por un error desconocido."
"Customweb_BNPMercanetCw::The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"Customweb_BNPMercanetCw::The parameters ""3DSIGNVAL"" was false.","The parameters ""3DSIGNVAL"" was false."
"Customweb_BNPMercanetCw::The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"Customweb_BNPMercanetCw::The payment has been accepted.","The payment has been accepted."
"Customweb_BNPMercanetCw::The payment has been denied.","The payment has been denied."
"Customweb_BNPMercanetCw::The payment method !paymentMethodName does not support the currency '!currency'.","La forma de pago! PaymentMethodName no soporta la moneda '!currency'."
"Customweb_BNPMercanetCw::The payment method !paymentMethodName is not available in your country ('!country').","La forma de pago! PaymentMethodName no está disponible en tu país ('!country')."
"Customweb_BNPMercanetCw::The payment method name '!name' could not be mapped to a payment method class.","El nombre del método de pago '!name no se pudo asignar a una clase de método de pago."
"Customweb_BNPMercanetCw::The payment update has been made.","The payment update has been made."
"Customweb_BNPMercanetCw::The provided bank details or the provided CVC is invlaid.","Los datos bancarios prestados o la CVC proporcionado no es válido."
"Customweb_BNPMercanetCw::The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"Customweb_BNPMercanetCw::The rang (PBX_RANG) as defined in the live backoffice of BNP Paribas Mercanet. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of BNP Paribas Mercanet. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"Customweb_BNPMercanetCw::The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"Customweb_BNPMercanetCw::The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"Customweb_BNPMercanetCw::The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"Customweb_BNPMercanetCw::The reqeust is refused because it was treated as fraud.","La solicitud fue rechazada debido a que fue tratado como un fraude."
"Customweb_BNPMercanetCw::The request failed because of invalid format in some field.","La solicitud ha fallado debido a un formato no válido en algún campo."
"Customweb_BNPMercanetCw::The request failed because of invalid parameters in the reqeust.","Error de la solicitud debido a parámetros no válidos en la solicitud."
"Customweb_BNPMercanetCw::The response code returned by ____paymentServiceProvider____ after the authorization.","The response code returned by ____paymentServiceProvider____ after the authorization."
"Customweb_BNPMercanetCw::The returned response code is '!code'.","El código de respuesta devuelto es '!code'."
"Customweb_BNPMercanetCw::The security rules are not observed, hence the transaction is stopped.","Las normas de seguridad no son observadas, por lo tanto, la operación se detiene."
"Customweb_BNPMercanetCw::The service is temporarily unavailable.","El servicio no está disponible temporalmente."
"Customweb_BNPMercanetCw::The shopping cart has been altered!","The shopping cart has been altered!"
"Customweb_BNPMercanetCw::The signature could not be verified.","The signature could not be verified."
"Customweb_BNPMercanetCw::The site id (PBX_RANG) as defined in the backoffice of BNP Paribas Mercanet.","The site id (PBX_RANG) as defined in the backoffice of BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::The time between two payments in days.","The time between two payments in days."
"Customweb_BNPMercanetCw::The timeframe is exceeded, hence the transaction is refused.","El marco de tiempo se supera, por lo tanto, la transacción es rechazada."
"Customweb_BNPMercanetCw::The total number of payments (2-4).","The total number of payments (2-4)."
"Customweb_BNPMercanetCw::The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","La cantidad del reembolso total de (!totalRefundedAmount) no puede ser mayor que la cantidad capturada (!capturedAmount)."
"Customweb_BNPMercanetCw::The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"Customweb_BNPMercanetCw::The transaction cannot be captured online.","The transaction cannot be captured online."
"Customweb_BNPMercanetCw::The transaction cannot be refunded online.","The transaction cannot be refunded online."
"Customweb_BNPMercanetCw::The transaction failed with error code !code.","The transaction failed with error code !code."
"Customweb_BNPMercanetCw::The transaction is a duplicated of an other transaction. Therefore it is refused.","La transacción es un duplicado de otra transacción. Por lo tanto, se rechaza."
"Customweb_BNPMercanetCw::The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"Customweb_BNPMercanetCw::The transaction is pending.","La transacción está pendiente."
